date,agent,call_type,shift,duration_min,crm_response_s,skill_match,delay_cause,resolved,phase,week
2025-05-26,Agent_21,Technical,Afternoon,6.95,2.42,True,CRM Slowness,True,Baseline,2025-05-26
2025-05-26,Agent_23,Billing,Night,9.65,2.47,True,CRM Slowness,True,Baseline,2025-05-26
2025-05-26,Agent_8,Technical,Afternoon,8.26,3.47,True,Script Complexity,True,Baseline,2025-05-26
2025-05-26,Agent_23,Account,Morning,5.94,1.99,True,CRM Slowness,False,Baseline,2025-05-26
2025-05-26,Agent_2,Technical,Afternoon,11.57,1.81,True,CRM Slowness,True,Baseline,2025-05-26
2025-05-26,Agent_12,Billing,Afternoon,11.41,3.17,True,Training Gap,True,Baseline,2025-05-26
2025-05-26,Agent_12,Refund,Morning,7.82,3.29,True,Training Gap,True,Baseline,2025-05-26
2025-05-26,Agent_24,Technical,Afternoon,18.66,2.82,True,Training Gap,True,Baseline,2025-05-26
2025-05-26,Agent_30,Billing,Afternoon,5.49,3.04,True,Script Complexity,True,Baseline,2025-05-26
2025-05-26,Agent_2,Account,Morning,4.71,1.6,True,Script Complexity,True,Baseline,2025-05-26
2025-05-26,Agent_28,Account,Morning,7.85,1.55,True,CRM Slowness,True,Baseline,2025-05-26
2025-05-26,Agent_13,Technical,Afternoon,18.7,2.42,False,CRM Slowness,True,Baseline,2025-05-26
2025-05-26,Agent_5,Billing,Morning,5.9,2.06,False,Training Gap,True,Baseline,2025-05-26
2025-05-26,Agent_4,General Inquiry,Morning,5.94,1.51,True,Training Gap,True,Baseline,2025-05-26
2025-05-26,Agent_1,General Inquiry,Morning,3.38,1.73,True,Training Gap,True,Baseline,2025-05-26
2025-05-26,Agent_16,Technical,Morning,10.39,3.55,True,External Dependency,False,Baseline,2025-05-26
2025-05-26,Agent_4,Technical,Morning,9.23,2.48,True,Training Gap,True,Baseline,2025-05-26
2025-05-26,Agent_16,General Inquiry,Morning,5.31,0.87,True,Training Gap,True,Baseline,2025-05-26
2025-05-26,Agent_4,Account,Afternoon,7.1,1.96,False,Routing Issue,True,Baseline,2025-05-26
2025-05-26,Agent_5,Technical,Morning,12.88,1.64,False,CRM Slowness,True,Baseline,2025-05-26
2025-05-26,Agent_11,Technical,Night,9.22,3.06,True,Training Gap,True,Baseline,2025-05-26
2025-05-26,Agent_19,Billing,Night,1.49,1.95,False,Script Complexity,True,Baseline,2025-05-26
2025-05-26,Agent_8,Billing,Morning,4.55,2.17,True,Training Gap,True,Baseline,2025-05-26
2025-05-26,Agent_19,Billing,Morning,10.25,1.1,True,Training Gap,True,Baseline,2025-05-26
2025-05-26,Agent_8,Account,Morning,5.08,2.95,True,Routing Issue,True,Baseline,2025-05-26
2025-05-26,Agent_26,Technical,Afternoon,12.44,3.34,False,Routing Issue,True,Baseline,2025-05-26
2025-05-26,Agent_12,Technical,Morning,11.24,3.42,True,Training Gap,True,Baseline,2025-05-26
2025-05-26,Agent_3,Technical,Morning,12.0,2.45,True,Script Complexity,True,Baseline,2025-05-26
2025-05-26,Agent_23,General Inquiry,Afternoon,5.47,1.01,True,Training Gap,True,Baseline,2025-05-26
2025-05-26,Agent_2,Technical,Morning,3.7,5.17,True,CRM Slowness,True,Baseline,2025-05-26
2025-05-26,Agent_20,General Inquiry,Night,8.19,2.47,False,Script Complexity,False,Baseline,2025-05-26
2025-05-26,Agent_25,Account,Afternoon,4.02,0.88,True,Training Gap,True,Baseline,2025-05-26
2025-05-26,Agent_19,Billing,Morning,5.5,3.45,False,Training Gap,True,Baseline,2025-05-26
2025-05-26,Agent_21,Billing,Afternoon,8.39,1.33,True,Training Gap,True,Baseline,2025-05-26
2025-05-26,Agent_13,Account,Morning,9.44,1.65,True,External Dependency,True,Baseline,2025-05-26
2025-05-26,Agent_5,Account,Night,5.57,3.67,False,Routing Issue,False,Baseline,2025-05-26
2025-05-26,Agent_26,General Inquiry,Afternoon,4.95,1.72,True,Training Gap,True,Baseline,2025-05-26
2025-05-26,Agent_17,Account,Morning,8.09,2.7,True,Training Gap,True,Baseline,2025-05-26
2025-05-26,Agent_5,Billing,Night,5.61,3.27,True,CRM Slowness,True,Baseline,2025-05-26
2025-05-26,Agent_22,Account,Morning,6.83,2.55,True,Routing Issue,True,Baseline,2025-05-26
2025-05-26,Agent_29,Billing,Morning,8.86,4.89,True,Script Complexity,False,Baseline,2025-05-26
2025-05-26,Agent_19,Refund,Night,5.83,4.13,False,CRM Slowness,True,Baseline,2025-05-26
2025-05-26,Agent_19,General Inquiry,Morning,3.69,3.96,False,Routing Issue,True,Baseline,2025-05-26
2025-05-26,Agent_7,Technical,Afternoon,9.49,0.5,True,Training Gap,True,Baseline,2025-05-26
2025-05-26,Agent_16,Billing,Morning,6.85,2.02,True,External Dependency,True,Baseline,2025-05-26
2025-05-27,Agent_8,Refund,Night,10.88,2.46,True,Training Gap,True,Baseline,2025-05-26
2025-05-27,Agent_19,Account,Afternoon,10.73,1.71,True,Training Gap,True,Baseline,2025-05-26
2025-05-27,Agent_4,Technical,Morning,11.69,5.54,True,CRM Slowness,True,Baseline,2025-05-26
2025-05-27,Agent_6,Refund,Morning,8.37,2.56,False,Routing Issue,True,Baseline,2025-05-26
2025-05-27,Agent_13,Technical,Morning,10.34,2.19,True,Training Gap,True,Baseline,2025-05-26
2025-05-27,Agent_25,Technical,Night,4.87,1.26,True,Routing Issue,True,Baseline,2025-05-26
2025-05-27,Agent_21,Account,Afternoon,8.9,1.46,True,CRM Slowness,True,Baseline,2025-05-26
2025-05-27,Agent_14,Technical,Night,6.92,3.59,True,Training Gap,True,Baseline,2025-05-26
2025-05-27,Agent_30,Billing,Morning,7.21,2.49,True,Routing Issue,True,Baseline,2025-05-26
2025-05-27,Agent_10,Refund,Morning,7.83,1.98,True,CRM Slowness,True,Baseline,2025-05-26
2025-05-27,Agent_1,Technical,Afternoon,8.36,5.18,True,Routing Issue,True,Baseline,2025-05-26
2025-05-27,Agent_13,Account,Morning,13.35,2.27,False,CRM Slowness,True,Baseline,2025-05-26
2025-05-27,Agent_18,Refund,Afternoon,8.38,1.91,True,Script Complexity,True,Baseline,2025-05-26
2025-05-27,Agent_19,Technical,Morning,14.28,1.13,False,Training Gap,True,Baseline,2025-05-26
2025-05-27,Agent_11,General Inquiry,Morning,4.73,0.62,True,Training Gap,False,Baseline,2025-05-26
2025-05-27,Agent_23,Account,Afternoon,5.9,1.18,True,Training Gap,True,Baseline,2025-05-26
2025-05-27,Agent_17,Account,Afternoon,8.21,4.55,True,External Dependency,True,Baseline,2025-05-26
2025-05-27,Agent_9,General Inquiry,Afternoon,6.16,1.76,False,External Dependency,True,Baseline,2025-05-26
2025-05-27,Agent_14,General Inquiry,Night,7.13,3.79,False,CRM Slowness,False,Baseline,2025-05-26
2025-05-27,Agent_29,Technical,Afternoon,8.48,1.55,True,Training Gap,True,Baseline,2025-05-26
2025-05-27,Agent_16,Billing,Afternoon,4.75,3.13,True,CRM Slowness,True,Baseline,2025-05-26
2025-05-27,Agent_23,General Inquiry,Morning,6.66,1.99,True,CRM Slowness,True,Baseline,2025-05-26
2025-05-27,Agent_11,Technical,Morning,9.29,2.4,True,Training Gap,True,Baseline,2025-05-26
2025-05-27,Agent_5,Account,Morning,5.73,4.43,True,Training Gap,True,Baseline,2025-05-26
2025-05-27,Agent_23,Billing,Afternoon,6.55,2.7,True,CRM Slowness,True,Baseline,2025-05-26
2025-05-27,Agent_27,General Inquiry,Morning,8.5,3.38,True,CRM Slowness,True,Baseline,2025-05-26
2025-05-27,Agent_5,Billing,Morning,5.91,0.54,True,Training Gap,False,Baseline,2025-05-26
2025-05-27,Agent_13,General Inquiry,Afternoon,6.58,0.87,True,Training Gap,False,Baseline,2025-05-26
2025-05-27,Agent_29,General Inquiry,Afternoon,6.7,3.94,True,CRM Slowness,True,Baseline,2025-05-26
2025-05-27,Agent_20,Technical,Morning,8.43,3.15,True,Routing Issue,False,Baseline,2025-05-26
2025-05-27,Agent_12,Technical,Morning,12.14,3.55,True,CRM Slowness,True,Baseline,2025-05-26
2025-05-27,Agent_27,Technical,Morning,9.62,2.09,True,Training Gap,True,Baseline,2025-05-26
2025-05-27,Agent_5,Technical,Night,7.36,3.33,False,Training Gap,True,Baseline,2025-05-26
2025-05-27,Agent_14,General Inquiry,Afternoon,6.74,1.4,True,CRM Slowness,True,Baseline,2025-05-26
2025-05-27,Agent_11,Billing,Night,8.11,1.02,True,Training Gap,True,Baseline,2025-05-26
2025-05-27,Agent_24,Billing,Night,4.33,2.68,True,Training Gap,True,Baseline,2025-05-26
2025-05-27,Agent_13,Technical,Morning,10.05,2.27,True,CRM Slowness,True,Baseline,2025-05-26
2025-05-27,Agent_23,General Inquiry,Afternoon,5.42,3.73,True,Script Complexity,True,Baseline,2025-05-26
2025-05-27,Agent_7,Technical,Afternoon,12.19,1.46,False,CRM Slowness,True,Baseline,2025-05-26
2025-05-27,Agent_29,Billing,Afternoon,5.93,4.29,True,External Dependency,True,Baseline,2025-05-26
2025-05-27,Agent_22,Billing,Night,6.36,1.73,False,CRM Slowness,True,Baseline,2025-05-26
2025-05-27,Agent_21,Account,Morning,9.5,3.17,True,CRM Slowness,True,Baseline,2025-05-26
2025-05-27,Agent_29,General Inquiry,Night,7.03,1.08,True,CRM Slowness,True,Baseline,2025-05-26
2025-05-27,Agent_19,Technical,Afternoon,9.09,2.34,False,Training Gap,True,Baseline,2025-05-26
2025-05-27,Agent_21,Account,Morning,5.58,2.43,False,CRM Slowness,True,Baseline,2025-05-26
2025-05-27,Agent_1,Technical,Afternoon,13.61,2.5,True,Training Gap,True,Baseline,2025-05-26
2025-05-27,Agent_21,Account,Morning,7.13,1.48,True,CRM Slowness,True,Baseline,2025-05-26
2025-05-27,Agent_17,General Inquiry,Morning,6.93,4.49,True,Training Gap,False,Baseline,2025-05-26
2025-05-27,Agent_4,Technical,Afternoon,8.79,3.29,True,Script Complexity,True,Baseline,2025-05-26
2025-05-27,Agent_15,Billing,Afternoon,6.05,3.52,True,Training Gap,True,Baseline,2025-05-26
2025-05-27,Agent_16,Billing,Afternoon,6.98,3.04,True,Routing Issue,True,Baseline,2025-05-26
2025-05-27,Agent_15,Technical,Afternoon,9.57,3.45,True,CRM Slowness,True,Baseline,2025-05-26
2025-05-27,Agent_15,General Inquiry,Afternoon,6.08,3.67,True,CRM Slowness,True,Baseline,2025-05-26
2025-05-27,Agent_11,Technical,Night,12.85,4.04,False,CRM Slowness,True,Baseline,2025-05-26
2025-05-27,Agent_11,Account,Afternoon,6.4,2.98,True,Training Gap,True,Baseline,2025-05-26
2025-05-27,Agent_27,Technical,Morning,10.32,3.39,True,CRM Slowness,True,Baseline,2025-05-26
2025-05-27,Agent_1,Billing,Morning,5.79,2.59,True,Training Gap,True,Baseline,2025-05-26
2025-05-27,Agent_10,General Inquiry,Afternoon,7.01,2.43,True,Routing Issue,True,Baseline,2025-05-26
2025-05-27,Agent_7,General Inquiry,Afternoon,5.02,2.83,False,Script Complexity,True,Baseline,2025-05-26
2025-05-27,Agent_3,General Inquiry,Morning,6.83,3.01,True,Training Gap,True,Baseline,2025-05-26
2025-05-27,Agent_26,Account,Morning,6.04,2.5,False,Training Gap,True,Baseline,2025-05-26
2025-05-27,Agent_11,Technical,Morning,9.73,2.96,True,External Dependency,True,Baseline,2025-05-26
2025-05-27,Agent_15,General Inquiry,Afternoon,4.19,1.62,True,Script Complexity,False,Baseline,2025-05-26
2025-05-27,Agent_3,General Inquiry,Morning,3.49,1.84,False,Routing Issue,True,Baseline,2025-05-26
2025-05-27,Agent_15,Technical,Afternoon,9.17,0.5,True,Script Complexity,False,Baseline,2025-05-26
2025-05-27,Agent_6,Technical,Afternoon,11.34,1.41,True,CRM Slowness,True,Baseline,2025-05-26
2025-05-27,Agent_6,Billing,Afternoon,6.05,1.01,True,Training Gap,True,Baseline,2025-05-26
2025-05-27,Agent_27,Technical,Afternoon,8.94,3.76,False,Training Gap,True,Baseline,2025-05-26
2025-05-27,Agent_11,Billing,Morning,7.8,4.46,True,Script Complexity,True,Baseline,2025-05-26
2025-05-27,Agent_12,Refund,Morning,8.17,1.86,True,Training Gap,True,Baseline,2025-05-26
2025-05-27,Agent_19,Account,Morning,8.44,3.58,True,Routing Issue,True,Baseline,2025-05-26
2025-05-27,Agent_22,General Inquiry,Afternoon,4.82,1.8,True,Routing Issue,True,Baseline,2025-05-26
2025-05-27,Agent_15,Account,Night,8.38,1.5,True,Routing Issue,True,Baseline,2025-05-26
2025-05-27,Agent_26,Billing,Morning,3.69,3.65,True,Routing Issue,True,Baseline,2025-05-26
2025-05-27,Agent_17,General Inquiry,Afternoon,6.97,3.11,True,External Dependency,True,Baseline,2025-05-26
2025-05-27,Agent_13,Technical,Morning,8.78,1.54,True,External Dependency,False,Baseline,2025-05-26
2025-05-27,Agent_1,Billing,Morning,7.54,4.69,True,CRM Slowness,False,Baseline,2025-05-26
2025-05-27,Agent_1,Technical,Afternoon,9.01,3.89,True,Script Complexity,True,Baseline,2025-05-26
2025-05-27,Agent_13,Technical,Morning,8.72,2.18,True,Training Gap,True,Baseline,2025-05-26
2025-05-27,Agent_25,General Inquiry,Afternoon,5.79,1.84,False,Script Complexity,True,Baseline,2025-05-26
2025-05-27,Agent_6,Technical,Afternoon,6.31,1.72,True,Script Complexity,True,Baseline,2025-05-26
2025-05-27,Agent_11,Technical,Afternoon,13.77,3.3,True,Training Gap,True,Baseline,2025-05-26
2025-05-27,Agent_12,Technical,Afternoon,8.9,1.66,True,Routing Issue,True,Baseline,2025-05-26
2025-05-27,Agent_8,Billing,Afternoon,7.53,3.7,True,Training Gap,True,Baseline,2025-05-26
2025-05-27,Agent_8,General Inquiry,Morning,6.95,1.0,True,Script Complexity,True,Baseline,2025-05-26
2025-05-27,Agent_1,Account,Morning,7.66,3.14,True,CRM Slowness,True,Baseline,2025-05-26
2025-05-27,Agent_18,General Inquiry,Afternoon,7.47,1.82,True,Training Gap,True,Baseline,2025-05-26
2025-05-27,Agent_1,General Inquiry,Morning,5.17,2.87,True,Training Gap,True,Baseline,2025-05-26
2025-05-27,Agent_15,Technical,Morning,7.3,1.71,True,CRM Slowness,True,Baseline,2025-05-26
2025-05-27,Agent_21,Refund,Afternoon,7.89,2.98,True,CRM Slowness,True,Baseline,2025-05-26
2025-05-27,Agent_30,General Inquiry,Morning,7.82,2.83,True,Training Gap,True,Baseline,2025-05-26
2025-05-27,Agent_7,Technical,Morning,9.82,2.08,True,Training Gap,True,Baseline,2025-05-26
2025-05-27,Agent_18,Technical,Afternoon,8.1,2.72,True,CRM Slowness,True,Baseline,2025-05-26
2025-05-27,Agent_29,General Inquiry,Afternoon,7.27,0.5,False,Training Gap,True,Baseline,2025-05-26
2025-05-27,Agent_19,Refund,Morning,7.84,1.99,True,Training Gap,True,Baseline,2025-05-26
2025-05-27,Agent_1,Account,Afternoon,5.73,1.64,True,CRM Slowness,False,Baseline,2025-05-26
2025-05-27,Agent_18,Refund,Afternoon,8.13,3.3,True,Training Gap,True,Baseline,2025-05-26
2025-05-27,Agent_1,Technical,Morning,13.16,3.66,True,Training Gap,True,Baseline,2025-05-26
2025-05-27,Agent_1,General Inquiry,Morning,7.7,2.53,False,Routing Issue,True,Baseline,2025-05-26
2025-05-27,Agent_16,Billing,Afternoon,8.57,3.49,True,Routing Issue,False,Baseline,2025-05-26
2025-05-27,Agent_17,Billing,Night,7.19,0.5,True,Training Gap,True,Baseline,2025-05-26
2025-05-27,Agent_16,Refund,Afternoon,11.32,2.45,False,CRM Slowness,False,Baseline,2025-05-26
2025-05-27,Agent_8,Technical,Afternoon,11.41,3.14,True,Training Gap,True,Baseline,2025-05-26
2025-05-27,Agent_11,Account,Morning,7.14,3.16,True,Training Gap,True,Baseline,2025-05-26
2025-05-27,Agent_3,General Inquiry,Night,5.58,3.59,True,Script Complexity,True,Baseline,2025-05-26
2025-05-27,Agent_1,Technical,Morning,9.43,2.19,True,CRM Slowness,False,Baseline,2025-05-26
2025-05-27,Agent_2,Technical,Afternoon,10.74,4.29,False,Training Gap,True,Baseline,2025-05-26
2025-05-27,Agent_22,Technical,Afternoon,11.82,2.26,True,CRM Slowness,True,Baseline,2025-05-26
2025-05-27,Agent_9,Billing,Afternoon,6.64,1.05,True,Training Gap,True,Baseline,2025-05-26
2025-05-27,Agent_20,General Inquiry,Afternoon,5.77,2.33,True,Training Gap,True,Baseline,2025-05-26
2025-05-27,Agent_9,Billing,Morning,6.25,1.25,True,External Dependency,True,Baseline,2025-05-26
2025-05-27,Agent_2,Refund,Morning,7.33,0.5,False,Script Complexity,True,Baseline,2025-05-26
2025-05-27,Agent_20,General Inquiry,Morning,4.71,4.56,True,Routing Issue,True,Baseline,2025-05-26
2025-05-27,Agent_11,Billing,Night,6.41,2.72,True,CRM Slowness,True,Baseline,2025-05-26
2025-05-27,Agent_5,Billing,Morning,7.89,4.23,False,CRM Slowness,True,Baseline,2025-05-26
2025-05-27,Agent_6,Billing,Afternoon,6.34,2.51,True,CRM Slowness,True,Baseline,2025-05-26
2025-05-27,Agent_3,Billing,Morning,6.94,3.11,True,Training Gap,True,Baseline,2025-05-26
2025-05-27,Agent_23,General Inquiry,Morning,5.53,2.99,True,Training Gap,True,Baseline,2025-05-26
2025-05-27,Agent_26,General Inquiry,Morning,3.72,1.9,True,Training Gap,True,Baseline,2025-05-26
2025-05-27,Agent_27,Refund,Morning,4.5,3.25,False,Training Gap,True,Baseline,2025-05-26
2025-05-27,Agent_9,Technical,Morning,7.85,2.25,True,Routing Issue,True,Baseline,2025-05-26
2025-05-27,Agent_21,Billing,Morning,5.18,1.15,True,CRM Slowness,True,Baseline,2025-05-26
2025-05-27,Agent_20,Billing,Morning,10.1,1.72,False,Script Complexity,True,Baseline,2025-05-26
2025-05-27,Agent_11,Billing,Night,8.73,3.17,True,Training Gap,True,Baseline,2025-05-26
2025-05-27,Agent_10,Billing,Afternoon,8.46,4.06,True,Script Complexity,False,Baseline,2025-05-26
2025-05-27,Agent_23,Account,Afternoon,6.37,2.17,False,Script Complexity,True,Baseline,2025-05-26
2025-05-27,Agent_16,General Inquiry,Morning,3.68,1.91,False,External Dependency,True,Baseline,2025-05-26
2025-05-27,Agent_5,Technical,Morning,6.01,3.29,True,CRM Slowness,True,Baseline,2025-05-26
2025-05-27,Agent_20,Account,Afternoon,6.23,3.32,False,Routing Issue,True,Baseline,2025-05-26
2025-05-27,Agent_7,Billing,Morning,6.57,2.04,True,Training Gap,True,Baseline,2025-05-26
2025-05-27,Agent_26,Technical,Afternoon,12.77,3.92,True,CRM Slowness,True,Baseline,2025-05-26
2025-05-27,Agent_22,Billing,Morning,8.23,3.21,False,CRM Slowness,False,Baseline,2025-05-26
2025-05-27,Agent_17,Account,Afternoon,7.94,1.61,True,Training Gap,True,Baseline,2025-05-26
2025-05-27,Agent_12,Billing,Night,5.78,1.22,False,Training Gap,False,Baseline,2025-05-26
2025-05-27,Agent_16,General Inquiry,Afternoon,5.54,2.77,True,CRM Slowness,True,Baseline,2025-05-26
2025-05-27,Agent_25,Account,Morning,6.17,2.54,False,Training Gap,True,Baseline,2025-05-26
2025-05-27,Agent_14,Billing,Afternoon,3.6,2.9,True,CRM Slowness,True,Baseline,2025-05-26
2025-05-27,Agent_2,Account,Night,7.44,1.08,True,Script Complexity,True,Baseline,2025-05-26
2025-05-27,Agent_1,Technical,Night,8.73,1.39,False,CRM Slowness,True,Baseline,2025-05-26
2025-05-27,Agent_21,Account,Morning,6.51,0.64,True,Script Complexity,True,Baseline,2025-05-26
2025-05-27,Agent_16,General Inquiry,Morning,3.6,0.56,True,Routing Issue,True,Baseline,2025-05-26
2025-05-27,Agent_19,Billing,Night,5.08,2.98,True,Training Gap,True,Baseline,2025-05-26
2025-05-27,Agent_7,Account,Morning,8.54,2.58,False,Script Complexity,True,Baseline,2025-05-26
2025-05-27,Agent_15,General Inquiry,Afternoon,5.01,5.31,False,CRM Slowness,True,Baseline,2025-05-26
2025-05-27,Agent_29,Refund,Morning,7.13,3.34,True,Script Complexity,True,Baseline,2025-05-26
2025-05-27,Agent_15,General Inquiry,Morning,7.24,2.44,True,Training Gap,True,Baseline,2025-05-26
2025-05-27,Agent_16,Billing,Afternoon,5.05,1.35,True,Training Gap,False,Baseline,2025-05-26
2025-05-27,Agent_14,Technical,Afternoon,10.17,2.52,False,CRM Slowness,True,Baseline,2025-05-26
2025-05-27,Agent_19,General Inquiry,Morning,4.24,3.23,True,CRM Slowness,True,Baseline,2025-05-26
2025-05-27,Agent_1,General Inquiry,Night,5.87,3.26,True,Training Gap,True,Baseline,2025-05-26
2025-05-27,Agent_9,General Inquiry,Afternoon,2.31,1.76,True,Routing Issue,True,Baseline,2025-05-26
2025-05-27,Agent_10,General Inquiry,Morning,5.42,2.9,True,CRM Slowness,True,Baseline,2025-05-26
2025-05-27,Agent_15,Billing,Morning,3.74,2.98,True,Training Gap,True,Baseline,2025-05-26
2025-05-27,Agent_9,Account,Afternoon,5.17,2.16,True,Training Gap,True,Baseline,2025-05-26
2025-05-27,Agent_26,Refund,Morning,11.79,3.67,True,CRM Slowness,True,Baseline,2025-05-26
2025-05-27,Agent_4,General Inquiry,Afternoon,5.31,2.58,True,Training Gap,True,Baseline,2025-05-26
2025-05-27,Agent_5,Account,Morning,6.75,4.08,True,Script Complexity,False,Baseline,2025-05-26
2025-05-27,Agent_8,Account,Morning,4.26,3.08,False,Training Gap,True,Baseline,2025-05-26
2025-05-27,Agent_28,General Inquiry,Afternoon,7.13,3.05,True,Routing Issue,True,Baseline,2025-05-26
2025-05-27,Agent_12,Billing,Morning,6.5,4.27,True,CRM Slowness,True,Baseline,2025-05-26
2025-05-27,Agent_2,Account,Morning,7.2,1.5,True,Training Gap,True,Baseline,2025-05-26
2025-05-27,Agent_17,Account,Morning,7.63,2.52,True,Script Complexity,True,Baseline,2025-05-26
2025-05-27,Agent_12,Billing,Morning,5.89,3.29,True,Script Complexity,True,Baseline,2025-05-26
2025-05-27,Agent_12,General Inquiry,Afternoon,6.41,2.76,False,Script Complexity,True,Baseline,2025-05-26
2025-05-27,Agent_3,Refund,Afternoon,9.04,4.15,True,CRM Slowness,True,Baseline,2025-05-26
2025-05-27,Agent_10,Technical,Morning,10.35,2.44,True,Routing Issue,False,Baseline,2025-05-26
2025-05-27,Agent_13,Billing,Afternoon,8.34,3.75,False,CRM Slowness,True,Baseline,2025-05-26
2025-05-27,Agent_30,Technical,Morning,7.91,2.6,True,CRM Slowness,True,Baseline,2025-05-26
2025-05-27,Agent_1,Billing,Morning,6.57,2.37,False,Routing Issue,True,Baseline,2025-05-26
2025-05-27,Agent_18,Refund,Morning,4.65,2.43,True,CRM Slowness,True,Baseline,2025-05-26
2025-05-27,Agent_8,Technical,Morning,8.06,3.28,True,Script Complexity,True,Baseline,2025-05-26
2025-05-27,Agent_30,Technical,Afternoon,14.75,3.77,True,Training Gap,True,Baseline,2025-05-26
2025-05-27,Agent_11,General Inquiry,Night,4.02,2.71,True,Routing Issue,True,Baseline,2025-05-26
2025-05-27,Agent_6,Technical,Afternoon,6.97,2.51,False,Training Gap,True,Baseline,2025-05-26
2025-05-27,Agent_12,Account,Afternoon,6.1,3.33,True,CRM Slowness,True,Baseline,2025-05-26
2025-05-27,Agent_13,Billing,Morning,4.67,3.26,True,External Dependency,True,Baseline,2025-05-26
2025-05-27,Agent_25,Account,Morning,5.51,0.5,True,CRM Slowness,True,Baseline,2025-05-26
